ARTICULO;PROVEEDOR;DESCRIPCION;AÑASCO;MDP;ROS;COR;NEU
6PK730-4;GATES;K060288 / 6PK730;0;0;0;0;0
6PK735-9;GATES;6PK738;0;0;0;0;0
6PK740-4;GATES;6PK743;0;0;0;0;0
6PK745-9;GATES;6PK745;0;0;0;0;0
6PK750-4;GATES;K060295 / 6PK750;0;0;0;0;0
6PK760-4;GATES;6PK760;0;0;0;0;0
6PK775-9;GATES;K060305;0;0;0;0;0
6PK780-4;GATES;6PK780;0;0;0;0;0
6PK780-4 SF;GATES;CORREA ELASTICA 6PK780SF;0;0;0;0;0
6PK800-4;GATES;6PK803;0;0;0;0;0
6PK810-4;GATES;K060320 / 6PK817;0;0;0;0;0
6PK815-9;GATES;6PK818 / 6PK815;0;0;0;0;0
6PK825-9;GATES;K060325 / 6PK825;0;0;0;0;0
6PK830-4 SF;GATES;CORREA ELASTICA 6PK831SF FORD Transit;0;0;0;0;0
6PK835-9;GATES;K060330;0;0;0;0;0
6PK840-4;GATES;K060331 / 6PK843;0;0;0;0;0
6PK840-4 SF;GATES;CORREA ELASTICA 6PK842SF;0;0;0;0;0
6PK850-4;GATES;K060335 / 6PK853;0;0;0;0;0
6PK855-9;GATES;K060338 / K060337;0;0;0;0;0
6PK870-4;GATES;K060343 / 6PK870;0;0;0;0;0
6PK870-4 SF;GATES;CORREA ELASTICA 6PK873SF Ford TRANSIT 2.2 TDCI;0;0;0;0;0
6PK875-9;GATES;K060345 / 6PK881;0;0;0;0;0
6PK880-4;GATES;6PK880 / 6PK883;0;0;0;0;0
6PK885-9;GATES;K060350 / 6PK888;0;0;0;0;0
6PK895-9;GATES;K060352/6PK896;0;0;0;0;0
6PK900-4;GATES;K060355 / 6PK900;0;0;0;0;0
6PK910-4;GATES;6PK913;0;0;0;0;0
6PK915-9;GATES;K060360;0;0;0;0;0
6PK920-4;GATES;6PK923;0;0;0;0;0
6PK925-9;GATES;K060365 / K060364;0;0;0;0;0
6PK935-9;GATES;6PK938;0;0;0;0;0
6PK940-4;GATES;K060370;0;0;0;0;0
6PK945-9;GATES;K060374 / 6PK948 motor dragon;0;0;0;0;0
6PK955-9;GATES;6PK955;0;0;0;0;0
6PK965-9;GATES;6PK968 / K060380 / 6PK965;0;0;0;0;0
6PK970-4;GATES;6PK970;0;0;0;0;0
6PK975-9;GATES;K060385 / 6PK975;0;0;0;0;0
6PK980-4;GATES;K060386;0;0;0;0;0
6PK985-9 SF;GATES;CORREA ELASTICA 6PK989SF VW Fox 1.6 MSI UP1.0;0;0;0;0;0
6PK990-4;GATES;K060390;0;0;0;0;0
6PK995-9;GATES;K060393 / K060392 / 6PK995;0;0;0;0;0
70104X22XS;GATES;CO DIST 70104x22XS/70776X22XS;0;0;0;0;0
70120X30XS;GATES;CO DIST 70120x30XS/5569XS/T333;0;0;0;0;0
70126X23XS;GATES;CO DIST 70126x23XS/5253XS;0;0;0;0;0
70141X30XS;GATES;CO DIST 70141X30XS/5607XS;0;0;0;0;0
70143X23XS;GATES;CO DIST 70143x23XS/5238XS ROVER;0;0;0;0;0
70143X26XS;GATES;CO DIST 70143x26XS/5416XS;0;0;0;0;0
70145X26XS;GATES;CO DIST 70145x26XS/5497XS;0;0;0;0;0
70146X19;GATES;CO DIST 70146x19/5239;0;0;0;0;0
70153X25.4XS;GATES;CO DIST 70153x25.4XS/5528XS/T1503 PEUGEOT 406 2.0 16V;0;0;0;0;0
70153X25XS;GATES;CO DIST 70153x25XS/5608XS/T1605;0;0;0;0;0
70160X25XS;GATES;CO DIST 70160X25XS/5649XS/T1653;0;0;0;0;0
70160X30XS;GATES;CO DIST 70160x30XS/5648XS/T342;0;0;0;0;0
70253X25.4XS;GATES;CO DIST 70253x25.4XS/5094XS/T152 PORSCHE 119X25.4XS;0;0;0;0;0
72003GOP;SADAR;AMORT DEL Fiat Ducato /Peug Boxer /Citroën Jump Hidráulico Original;0;0;0;0;0
72004GOP;SADAR;AMORT DEL Ford Transit Rodado 14/15 97/..Gas Original;0;0;0;0;0
72005GOP;SADAR;AMORT DEL Mercedes Benz Sprinter 310/312/313 GaS Original;0;0;0;0;0
72006GOP;SADAR;AMORT DEL Mercedes Benz SPRINTER 412 / 413 / 414 99/.. Gas Original;0;0;0;0;0
72007GOP;SADAR;AMORT DEL Ford Transit NUEVA 2002/.. Gas Original;0;0;0;0;0
72008GOP;SADAR;AMORT DEL VOLKSWAGEN VENTO Gas Original;0;0;0;0;0
72008HRP;SADAR;AMORT. VOLKSWAGEN VENTO (06/…) Delantero Gas Original;0;0;0;0;0
72020GOP;SADAR;AMORT DEL. DER. Chevrolet Captiva (10/...);0;0;0;0;0
72021GOP;SADAR;AMORT. DEL IZQ. Chevroleta Captiva (10/...);0;0;0;0;0
72025GOP;SADAR;AMORT DEL MB SPRINTER 415/515 2012/...;0;0;0;0;0
72026GOP;SADAR;AMORT DEL Ford Transit (10/...);0;0;0;0;0
72027GOP;SADAR;AMORT DEL M. Benz Sprinter 415 (12/...);0;0;0;0;0
72028GOP;SADAR;"AMORT DEL. BOXER; JUMPER; DUCATO (19/..)VÁS 25";0;0;0;0;0
72029GOP;SADAR;"AMORT DEL. BOXER; JUMPER; DUCATO (19/..)VÁS 28";0;0;0;0;0
72030GOP;SADAR;AMORT DEL RENAULT MASTER III 2013 +;0;0;0;0;0
7220460100A1;INA FAG;F-45809.01.ZL-HLF-AM#E;0;0;0;0;0
7220461100A1;INA FAG;F-560906.NU-SNZ1#S18;0;0;0;0;0
76059X22XS;GATES;CO DIST 76059x22XS/5576XS/T1016 KIA CARNIVAL / SEDONA 2.5 V6 (99->);0;0;0;0;0
76079X19XS;GATES;CO DIST 76079x19XS/5504XS/T1045 NISSAN Suny Van diesel 2,0 (91/97);0;0;0;0;0
76083X19XS;GATES;CO DIST 76083x19XS/5456XS/T979 HYUNDAI;0;0;0;0;0
76083X24XS;GATES;CO DIST 76083x24XS/5614XS/T1606 AUDI / VOLKSWAGEN;0;0;0;0;0
76083X30XS;GATES;CO DIST 76083x30XS/5613XS/T1635 AUDI;0;0;0;0;0
76089X19XS;GATES;CO DIST 76089x19XS/5240XS/T135 MARUTI / SUBARU / SUZUKI;0;0;0;0;0
76089X25.4XS;GATES;CO DIST 76089x25.4XS/5393XS/T272 SUZUKI;0;0;0;0;0
76091X19XS;GATES;CO DIST 76091x19XS/5260XS/T17 DAIHATSU;0;0;0;0;0
76093X25XS;GATES;CO DIST 76093x25XS/5263XS/T181 DAIHATSU;0;0;0;0;0
76095X19;GATES;CO DIST 76095x19/5268/T164 SUZUKI Vitara 8V 1,6 88+;0;0;0;0;0
76095X25XS;GATES;CO DIST 76095x25XS/5262XS/T182 DAIHATSU;0;0;0;0;0
76097X19XS;GATES;CO DIST 76097x19XS/5284XS/T241 SUZUKI Swift 1,0 (88/96);0;0;0;0;0
76097X21.6XS;GATES;CO DIST 76097x21.6XS/5665XS/T162 CHERY FULLWIN y tiggo2 1.5;0;0;0;0;0
76097X25.4XS;GATES;CO DIST 76097x25.4XS/5382XS/T194 SUZUKI Jimmy (16V) 1,3 98+;0;0;0;0;0
76101X30XS;GATES;CO DIST 76101x30XS/5478XS/T741 MAZDA Mazda dientes redondos;0;0;0;0;0
76102X19;GATES;CO DIST 76102x19/5091 DAIHATSU Charade 1,0 diesel (83/93);0;0;0;0;0
76102X19XS;GATES;CO DIST 76102x19XS/5091XS DAIHATSU;0;0;0;0;0
76103X19XS;GATES;CO DIST 76103x19XS/5261XS DAIHATSU Charade 1,0 TD G101 y G30;0;0;0;0;0
76103X22XS;GATES;CO DIST 76103x22XS/5529XS HONDA CIVIC 1.4 16V - LS, S (01->);0;0;0;0;0
76103X24XS;GATES;CO DIST 76103x24XS/5409XS/T223 HONDA Civic simple arb de levas 1,5 94+;0;0;0;0;0
76103X25.4XS;GATES;CO DIST 76103x25.4XS/5318XS/T212 SUZUKI;0;0;0;0;0
76104X25.4XS;GATES;CO DIST 76104x25.4XS/5301XS/T829 MAZDA;0;0;0;0;0
76105X22XS;GATES;CO DIST 76105x22XS/5479XS/T282 HYUNDAI;0;0;0;0;0
76106X24XS;GATES;CO DIST 76106x24XS/5232XS/T143 HONDA;0;0;0;0;0
76107X24XS;GATES;CO DIST 76107x24XS/5233XS/T145 HONDA / ROVER;0;0;0;0;0
76108X25.4XS;GATES;CO DIST 76108x25.4XS/5317XS/T264 KIA;0;0;0;0;0
76108X31.8XS;GATES;CO DIST 76108x31.8XS/5315XS/T842 DAIHATSU;0;0;0;0;0
76110X25.4XS;GATES;CO DIST 76110x25.4XS/5264XS MAZDA;0;0;0;0;0
76111X25XS;GATES;CO DIST 76111x25XS/5309XS/T709 NISSAN / HYUNDAI;0;0;0;0;0
76112X24XS;GATES;CO DIST 76112x24XS/5480XS/T244 HONDA;0;0;0;0;0
76113X24XS;GATES;CO DIST 76113x24XS/5234XS/T187 HONDA / ROVER;0;0;0;0;0
76119X19XS;GATES;CO DIST 76119x19XS/5267XS SUZUKI;0;0;0;0;0
76119X25.4XS;GATES;CO DIST 76119x25.4XS/5266XS/T171;0;0;0;0;0
76122X19XS;GATES;CO DIST 76122x19XS/5372XS;0;0;0;0;0
76122X20XS;GATES;CO DIST 76122x20XS/5609XS;0;0;0;0;0
76122X24XS;GATES;CO DIST 76122x24XS/5256XS/T155;0;0;0;0;0
76122X29XS;GATES;CO DIST 76122x29XS/5481XS/T1021;0;0;0;0;0
76123X19XS;GATES;CO DIST 76123x19XS/5371XS/T229;0;0;0;0;0
76123X28XS;GATES;CO DIST 76123x28XS/5579XS/T1098;0;0;0;0;0
76124X24XS;GATES;CO DIST 76124x24XS/5237XS/T142;0;0;0;0;0
76124X26XS;GATES;CO DIST 76124x26XS/5348XS/T227 HONDA;0;0;0;0;0
76124X29XS;GATES;CO DIST 76124x29XS/5374XS/T230;0;0;0;0;0
76125X24XS;GATES;CO DIST 76125x24XS/5392XS;0;0;0;0;0
76126X23.8;GATES;CO DIST 76126x23.8/T132/T132;0;0;0;0;0
76127X24XS;GATES;CO DIST 76127x24XS/5349XS/T216 (HONDA);0;0;0;0;0
76129X25.4XS;GATES;CO DIST 76129x25.4XS/5508XS/T294;0;0;0;0;0
76129X25XS;GATES;CO DIST 76129x25XS/5595XS/T1632;0;0;0;0;0
76131X22.3XS;GATES;CO DIST 76131x22.3XST276;0;0;0;0;0
76131X25.4XS;GATES;CO DIST 76131X1XS/5360XS/T258 Mondeo 2.0 escort zetec.;0;0;0;0;0
76131X25XS;GATES;CO DIST 76131x25XS/5563XS/T1662;0;0;0;0;0
76131X27XS;GATES;CO DIST 76131X27XS/5551XS;0;0;0;0;0
76132X26XS;GATES;CO DIST 76132x26XS/5552XS;0;0;0;0;0
76132X28XS;GATES;CO DIST 76132X28XS/5580XS;0;0;0;0;0
76133X26XS;GATES;CO DIST 76133x26XS/5610XS/T1634 RENAULT;0;0;0;0;0
76134X25.4XS;GATES;5458XS 76134X1HSNCORREA DI;0;0;0;0;0
76134X27XS;GATES;CO DIST 76134x27XS/5532XS;0;0;0;0;0
76135X25.4XS;GATES;CO DIST 76135X25.4XS/5615XS;0;0;0;0;0
76139X21XS;GATES;CO DIST 76139x21XS/5396XS;0;0;0;0;0
76142X23XS;GATES;CO DIST 76142x23XS/5509XS/T331;0;0;0;0;0
76143X21XS;GATES;CO DIST 76143x21XS/5343XS;0;0;0;0;0
76143X25.4XS;GATES;CO DIST 76143x25.4XS/5582XS/T1573;0;0;0;0;0
76145X30XS;GATES;CO DIST 76145x30XS/5470XS;0;0;0;0;0
76146X28XS;GATES;CO DIST 76146x28XS/5553XS/T319 CHYSLER;0;0;0;0;0
76148X23XS;GATES;CO DIST 76148x23XS/5378XS/T252;0;0;0;0;0
76149X25.4;GATES;76149x25.4T139;0;0;0;0;0
76149X25.4XS;GATES;CO DIST 76149x25.4XS/5228XS;0;0;0;0;0
76149X30XS;GATES;CO DIST 76149x30XS/5483XS/T1032;0;0;0;0;0
76150X29XS;GATES;CO DIST 76150x29XS/T246/T246;0;0;0;0;0
76150X30XS;GATES;CO DIST 76150x30XS/5630XS;0;0;0;0;0
76151X22XS;GATES;CO DIST 76151x22XS/5634XS;0;0;0;0;0
76151X25.4;GATES;CO DIST 76151X1/5484/T1078;0;0;0;0;0
76151X25.4XS;GATES;CO DIST 76151x25.4XS/5484XS;0;0;0;0;0
76151X29XS;GATES;CO DIST 76151x29XS/5258XS/T165;0;0;0;0;0
76151X30XS;GATES;CO DIST 76151x30XS/5554XS/T1014;0;0;0;0;0
76152X28XS;GATES;CO DIST 76152x28XS/5460XS/T270;0;0;0;0;0
76153X27XS;GATES;CO DIST 76153x27XS/5510XS/T1622;0;0;0;0;0
76153X29XS;GATES;CO DIST 76153x29XS/5255XS/T167;0;0;0;0;0
76154X25.4XS;GATES;76154x25.4XS/5641XS/T1602;0;0;0;0;0
76154X29XS;GATES;CO DIST 76154x29XS/5534XS/T256;0;0;0;0;0
76157X25.4XS;GATES;CO DIST 76157x25.4XS/5391XS;0;0;0;0;0
76158X32XS;GATES;CO DIST 76158x32XS/5375XS/T931;0;0;0;0;0
76176X28XS;GATES;CO DIST 76176x28XS/5584XS/T1015;0;0;0;0;0
76192X28XS;GATES;CO DIST 76192x28XS/5208XS/T129;0;0;0;0;0
76196X28XS;GATES;CO DIST 76196x28XS/5366XS/T193;0;0;0;0;0
76197X25.4;GATES;CO DIST 76197x25.4/T279;0;0;0;0;0
77065X12.7XS;GATES;CO DIST 77065x12.7XS/5257XS/T168 HYUNDAI / MITSUBISHI;0;0;0;0;0
77068X23XS;GATES;CO DIST 77068x23XS/5417XS ROVER;0;0;0;0;0
77069X15XS;GATES;CO DIST 77069x15XS/T280/T280 HONDA;0;0;0;0;0
77101X20XS;GATES;CO DIST 77101x20XS/5511XS/T1013 HYUNDAI Atos (12V) 1,0 98+;0;0;0;0;0
77104X16;GATES;CO DIST 77104x16/5422 SUBARU Vivio 660cc 92+;0;0;0;0;0
77107X16;GATES;CO DIST 77107x16/5401 SUBARU;0;0;0;0;0
77107X18XS;GATES;CO DIST 77107x18XS/5407XS RENAULT;0;0;0;0;0
77107X19;GATES;CO DIST 77107x19/5288 NISSAN;0;0;0;0;0
77107X22XS;GATES;CO DIST 77107x22XS/5274XS/T185 KIA / MAZDA;0;0;0;0;0
77107X25;GATES;CO DIST 77107x25/5434NS;0;0;0;0;0
77107X25.4XS;GATES;77107x25.4XS/5664XS/ CORREA DISTRIB CHERY QQ 0.8/1.1;0;0;0;0;0
77109X16;GATES;CO DIST 77109x16/5272/T962 SUBARU;0;0;0;0;0
77109X25XS;GATES;CO DIST 77109x25XS/5535XS/T1570 MITSUBISHI CHEV SPARK;0;0;0;0;0
77110X19;GATES;CO DIST 77110x19/5319/T929 NISSAN;0;0;0;0;0
77117X29XS;GATES;CO DIST 77117x29XS/5350XS/T889 MITSUBISHI;0;0;0;0;0
77123X22XS;GATES;CO DIST 77123x22XS/5512XS/T308;0;0;0;0;0
77125X22XS;GATES;CO DIST 77125x22XS/5421XS/T266;0;0;0;0;0
77129X18XS;GATES;CO DIST 77129x18XS/5513XS;0;0;0;0;0
77133X25.4XS;GATES;CO DIST 77133x25.4XS/5356XS/T316;0;0;0;0;0
77135X25XS;GATES;CO DIST 77135x25XS/5341XS/T228 MAZDA 626 2.0;0;0;0;0;0
77145X22XS;GATES;CO DIST 77145x22XS/5273XS/T179;0;0;0;0;0
77154X22XS;GATES;CO DIST 77154x22XS/5487XS/T302;0;0;0;0;0
77154X29XS;GATES;CO DIST 77154x29XS/5514XS/T609;0;0;0;0;0
77155X19XS;GATES;CO DIST 77155x19XS/5259XS/T861;0;0;0;0;0
77155X24XS;GATES;CO DIST 77155x24XS/T226/T226;0;0;0;0;0
77156X29XS;GATES;CO DIST 77156x29XS/5351XS/T935;0;0;0;0;0
77159X29XS;GATES;CO DIST 76159X29XS/5585XS/T1579;0;0;0;0;0
77167X25.4XS;GATES;CORREA DISTRIB CHERY FACE 5668XS/T166;0;0;0;0;0
77168X25.4XS;GATES;CO DIST 77168x25.4XS/5287XS/T281;0;0;0;0;0
77171X25XS;GATES;CO DIST 171x25XS/5645XS/T34 S10 NUEVA;0;0;0;0;0
77173X25.4XS;GATES;CO DIST 77173x25.4XS CHERY TIGGO;0;0;0;0;0
77177X30XS;GATES;CO DIST 77177x30XS/5515XS/T1023;0;0;0;0;0
77187X32XS;GATES;CO DIST 77187x32XS/5446XS/T259;0;0;0;0;0
77195X32XS;GATES;CO DIST 77195x32XS/5536XS/T287;0;0;0;0;0
77197X26;GATES;CO DIST 77197x26/T286/T286;0;0;0;0;0
77200X30;GATES;CO DIST 77200x30/T219/T219;0;0;0;0;0
77202X30XS;GATES;CO DIST 77202x30XS/T255/T25;0;0;0;0;0
77207X32XS;GATES;CO DIST 77207x32XS/5555XS/T315, HUYNDAI;0;0;0;0;0
77211X30;GATES;CO DIST 77211x30/5241/T172;0;0;0;0;0
77219X32XS;GATES;CO DIST 77219x32XS/5636XS/T337;0;0;0;0;0
77223X27XS;GATES;CO DIST 77223x27XS/5537XS/T304;0;0;0;0;0
77226X30XS;GATES;CO DIST 77226x30XS/5376XS/T954;0;0;0;0;0
77228X32XS;GATES;CO DIST 77228x32XS/5387XS/T18;0;0;0;0;0
77257X32XS;GATES;CO DIST 77257x32XS/5353XS/T195;0;0;0;0;0
77259X32XS;GATES;CO DIST 77259x32XS/5611XS/T323;0;0;0;0;0
77265X32XS;GATES;CO DIST 77265x32XS/5442XS/T253;0;0;0;0;0
77281X29XS;GATES;CO DIST 23281x29XS/5612XS/T328 5612XS 281 X 30 HSN AA SUBARU Forester;0;0;0;0;0
77281X30XS;GATES;CO DIST 77281x30XS/5384XS/T277;0;0;0;0;0
7DPK1360-4;GATES;DK070536 / 7DPK1360;0;0;0;0;0
7DPK1400-4;GATES;DK070551 / 7DPK1400;0;0;0;0;0
7DPK2075-9;GATES;DK070817 / 7DPK2076;0;0;0;0;0
7DPK2880-4;GATES;DK071135 / 7DPK2884;0;0;0;0;0
7PK1005-9;GATES;7K1005;0;0;0;0;0
7PK1025-9;GATES;7PK1025;0;0;0;0;0
7PK1040-4;GATES;7PK1043;0;0;0;0;0
7PK1050-4;GATES;K070415 / 7PK1054;0;0;0;0;0
7PK1050-4 SF;GATES;CORREA ELASTICA 7PK1051SF Kangoo nueva / Nissan note;0;0;0;0;0
7PK1055-9;GATES;7PK1055;0;0;0;0;0
7PK1080-4;GATES;K070425 / 7PK1081;0;0;0;0;0
7PK1095-9;GATES;7PK1095;0;0;0;0;0
7PK1100-4;GATES;7PK1103;0;0;0;0;0
7PK1110-4;GATES;7PK1113;0;0;0;0;0
7PK1125-9;GATES;7PK1125 NISSAN Kicks Versa 1.6 HR16DE;0;0;0;0;0
7PK1135-9;GATES;K070448 / 7PK1135 / 7PK1140;0;0;0;0;0
7PK1140-4;GATES;K070450 / 7K1141 / 7PK1140;0;0;0;0;0
7PK1145-9;GATES;7PK1148;0;0;0;0;0
7PK1150-4;GATES;7PK1153;0;0;0;0;0
7PK1180-4;GATES;K070465 / 7PK1181;0;0;0;0;0
7PK1190-4;GATES;7PK1190;0;0;0;0;0
7PK1215-9;GATES;7PK1215;0;0;0;0;0
7PK1220-4;GATES;7PK1220;0;0;0;0;0
7PK1240-4;GATES;7PK1243;0;0;0;0;0
7PK1245-9;GATES;K070491 / 7PK1247;0;0;0;0;0
7PK1260-4;GATES;7PK1260;0;0;0;0;0
7PK1270-4;GATES;K070500 / 7PK1272;0;0;0;0;0
7PK1275-9;GATES;7PK1275T;0;0;0;0;0
7PK1290-4;GATES;K070508 / 7PK1290;0;0;0;0;0
7PK1325-9;GATES;7PK1325;0;0;0;0;0
7PK1340-4;GATES;K070528;0;0;0;0;0
7PK1345-9;GATES;7PK1345;0;0;0;0;0
7PK1350-4;GATES;K070532 / 7PK1350;0;0;0;0;0
7PK1380-4;GATES;7PK1380;0;0;0;0;0
7PK1385-9;GATES;K070545 / 7PK1388;0;0;0;0;0
7PK1395-9;GATES;K070550 / 7PK1395;0;0;0;0;0
7PK1405-9;GATES;K070553;0;0;0;0;0
7PK1425-9;GATES;7PK1425;0;0;0;0;0
7PK1440-4;GATES;7PK1440;0;0;0;0;0
7PK1450-4;GATES;7PK1453;0;0;0;0;0
7PK1455-9;GATES;7PK1458;0;0;0;0;0
7PK1470-4;GATES;K070579 / 7PK1473;0;0;0;0;0
7PK1535-9;GATES;7PK1535 / K070605;0;0;0;0;0
7PK1540-4;GATES;K070606 / 7PK1540;0;0;0;0;0
7PK1545-9;GATES;7PK1545;0;0;0;0;0
7PK1550-4;GATES;K070610 / 7PK1550;0;0;0;0;0
7PK1555-9;GATES;K070612/ RANGER 2.8 POWER STROKE 2001 A 2004;0;0;0;0;0
7PK1560-4;GATES;K070615 / 7PK1562;0;0;0;0;0
7PK1570-4;GATES;7PK1570;0;0;0;0;0
7PK1590-4;GATES;7PK1590 / 7PK1593;0;0;0;0;0
7PK1595-9;GATES;7PK1595  / K070628 ;0;0;0;0;0
7PK1600-4;GATES;K070630;0;0;0;0;0
7PK1605-9;GATES;7PK1605;0;0;0;0;0
7PK1630-4;GATES;7PK1633;0;0;0;0;0
7PK1640-4;GATES;7PK1640;0;0;0;0;0
7PK1645-9;GATES;K070649 / 7PK1645 / 7PK1650;0;0;0;0;0
7PK1655-9;GATES;K070653;0;0;0;0;0
7PK1660-4;GATES;K070655;0;0;0;0;0
7PK1705-9;GATES;7PK1705;0;0;0;0;0
7PK1710-4;GATES;K070673;0;0;0;0;0
7PK1715-9;GATES;7PK1715;0;0;0;0;0
7PK1720-4;GATES;K070677;0;0;0;0;0
7PK1725-9;GATES;K070680 / 7PK1729;0;0;0;0;0
7PK1730-4;GATES;7PK1730;0;0;0;0;0
7PK1735-9;GATES;K070683;0;0;0;0;0
7PK1740-4;GATES;K070685 / 7PK1740;0;0;0;0;0
7PK1770-4;GATES;7PK1770;0;0;0;0;0
7PK1780-4;GATES;K070701 / 7PK1782;0;0;0;0;0
7PK1810-4;GATES;7PK1810;0;0;0;0;0
7PK1815-9;GATES;7PK1818;0;0;0;0;0
7PK1830-4;GATES;K070721 / 7PK1833;0;0;0;0;0
7PK1835-9;GATES;7PK1835;0;0;0;0;0
7PK1840-4;GATES;7PK1843;0;0;0;0;0
7PK1860-4;GATES;K070733 / 7PK1861;0;0;0;0;0
7PK1870-4;GATES;7PK1870;0;0;0;0;0
7PK1875-9;GATES;7PK1878;0;0;0;0;0
7PK1885-9;GATES;7PK1888;0;0;0;0;0
7PK1905-9;GATES;K070750 / 7PK1905;0;0;0;0;0
7PK1910-4;GATES;7PK1910;0;0;0;0;0
7PK1920-4;GATES;7PK1920;0;0;0;0;0
7PK1930-4;GATES;7PK1933;0;0;0;0;0
7PK1935-9;GATES;K070763 / 7PK1938;0;0;0;0;0
7PK1950-4;GATES;7PK1953;0;0;0;0;0
7PK1955-9;GATES;7PK1955;0;0;0;0;0
7PK1960-4;GATES;K070772;0;0;0;0;0
7PK1985-9;GATES;7PK1988;0;0;0;0;0
7PK1995-9;GATES;K070786 / 7PK1998;0;0;0;0;0
7PK2000-4;GATES;7PK2000;0;0;0;0;0
7PK2020-4;GATES;K070795 / 7PK2019;0;0;0;0;0
7PK2035-9;GATES;K070801 / 7PK2035;0;0;0;0;0
7PK2045-9;GATES;7PK2045;0;0;0;0;0
7PK2060-4;GATES;7PK2060;0;0;0;0;0
7PK2070-4;GATES;7DPK2074;0;0;0;0;0
7PK2080-4;GATES;7PK2080;0;0;0;0;0
7PK2090-4;GATES;7PK2090;0;0;0;0;0
7PK2095-9;GATES;K070825 / 7PK2097;0;0;0;0;0
7PK2120-4;GATES;7PK2120 / K070835 / 7PK2120 .;0;0;0;0;0
7PK2150-4;GATES;K070846 / 7PK2150;0;0;0;0;0
7PK2160-4;GATES;K070852 / 7PK2164;0;0;0;0;0
7PK2170-4;GATES;K070855;0;0;0;0;0
7PK2195-9;GATES;7PK2195 Honda Civic 1.8;0;0;0;0;0
7PK2215-9;GATES;7PK2217 / K070873;0;0;0;0;0
7PK2225-9;GATES;7PK2225;0;0;0;0;0
7PK2235-9;GATES;K070880 / 7PK2238;0;0;0;0;0
7PK2240-4;GATES;K070882 / 7PK2241;0;0;0;0;0
7PK2245-9;GATES;K070885;0;0;0;0;0
7PK2250-4;GATES;K070886 / 7PK2252;0;0;0;0;0
7PK2255-9;GATES;7PK2255;0;0;0;0;0
7PK2265-9;GATES;7PK2265;0;0;0;0;0
7PK2275-9;GATES;K070896 / 7PK2275;0;0;0;0;0
7PK2285-9;GATES;K070901 / 7PK2285;0;0;0;0;0
7PK2295-9;GATES;K070903 / 7PK2295;0;0;0;0;0
7PK2300-4;GATES;K070905 / 7PK2300;0;0;0;0;0
7PK2315-9;GATES;7PK2315;0;0;0;0;0
7PK2320-4;GATES;7PK2320;0;0;0;0;0
7PK2325-9;GATES;K070916 / 7PK2328;0;0;0;0;0
7PK2335-9;GATES;7PK2335;0;0;0;0;0
7PK2345-9;GATES;K070924 / 7PK2345;0;0;0;0;0
7PK2365-9;GATES;K070931 / 7PK2365;0;0;0;0;0
7PK2400-4;GATES;K070945 / 7PK2400;0;0;0;0;0
7PK2415-9;GATES;K070951 / 7PK2418;0;0;0;0;0
7PK2440-4;GATES;K070961 / 7PK2443;0;0;0;0;0
7PK2445-9;GATES;7PK2448;0;0;0;0;0
7PK2460-4;GATES;K070968 / K070970;0;0;0;0;0
7PK2465-9;GATES;K070971 / 7PK2467;0;0;0;0;0
7PK2475-9;GATES;K070975;0;0;0;0;0
7PK2480-4;GATES;K070976 / 7PK2478;0;0;0;0;0
7PK2535-9;GATES;7PK2535;0;0;0;0;0
7PK2550-4;GATES;K071005;0;0;0;0;0
7PK2560-4;GATES;K071009 / 7PK2562;0;0;0;0;0
7PK2570-4;GATES;K071013 / 7PK2573;0;0;0;0;0
7PK2620-4;GATES;K071031 / 7PK2618;0;0;0;0;0
7PK2635-9;GATES;K071037 / 7PK2635;0;0;0;0;0
7PK2640-4;GATES;K071040;0;0;0;0;0
7PK2655-9;GATES;K071045 / 7PK2656;0;0;0;0;0
7PK2680-4;GATES;K071056 / 7PK2683;0;0;0;0;0
7PK2705-9;GATES;K071065;0;0;0;0;0
7PK2730-4;GATES;7PK2730;0;0;0;0;0
7PK2740-4;GATES;K071080;0;0;0;0;0
7PK2795-9;GATES;K071102 / 7PK2800;0;0;0;0;0
7PK2840-4;GATES;K071119 / 7PK2843;0;0;0;0;0
7PK2850-4;GATES;K071122;0;0;0;0;0
7PK2855-9;GATES;K071124;0;0;0;0;0
7PK2870-4;GATES;K071130;0;0;0;0;0
7PK2875-9;GATES;7PK2875XS;0;0;0;0;0
7PK2880-4;GATES;K071134;0;0;0;0;0
7PK2895-9;GATES;K071141 / 7PK2897;0;0;0;0;0
7PK2920-4;GATES;K071150 / 7PK2921;0;0;0;0;0
7PK2940-4;GATES;K071157;0;0;0;0;0
7PK3030-4;GATES;K071194 / 7PK3032;0;0;0;0;0
7PK3100-4;GATES;CORREA 7PK3103;0;0;0;0;0
7PK810-4;GATES;K070319;0;0;0;0;0
7PK855-9;GATES;7PK855;0;0;0;0;0
7PK880-4;GATES;7PK880;0;0;0;0;0
7PK935-9;GATES;7PK935;0;0;0;0;0
7PK990-4;GATES;K070390 / 7PK990;0;0;0;0;0
801191AD;INA FAG;801191AD F801191.20.RDL-G2-A#E;0;0;0;0;0
801191E;INA FAG;F801191E RDL-G2-A#E;0;0;0;0;0
801663AA;INA FAG;Ruleman de Rueda Delantero FORD Fiesta/Focus/EcoSport Kinetic C/ABS;0;0;0;0;0
805589DA;INA FAG;Ruleman de Rueda Delantero FORD Fiesta/Ka ZETEC-ROCAM;0;0;0;0;0
